Date,FB,AMZN,AAPL,MSFT,GOOG,TSLA
11/29/2012,27.31999969,251.2700043,18.17004395,22.61846542,344.6531677,6.737999916
11/30/2012,28,252.0500031,18.04425812,22.34150696,347.8810425,6.763999939
12/3/2012,27.04000092,250.3300018,18.07231522,22.18203926,346.3268738,6.923999786
12/4/2012,27.45999908,252.4900055,17.75352669,22.13168716,344.224762,6.78000021
12/5/2012,27.70999908,253.9600067,16.61096954,22.38346863,342.6257629,6.742000103
12/6/2012,26.96999931,253.3699951,16.87147713,22.43382072,344.2745667,6.78000021
12/7/2012,27.48999977,253.2700043,16.44016457,22.20722198,340.8274841,6.834000111
12/10/2012,27.84000015,247.7700043,16.33442116,22.61007309,341.4302368,6.914000034
12/11/2012,27.97999954,250.6900024,16.69112206,22.92899704,347.1388245,7.056000233
12/12/2012,27.57999992,251.7599945,16.61743927,22.86185646,347.4775696,7.052000046
12/13/2012,28.23999977,251.25,16.33041191,22.7527523,350.0379639,6.722000122
12/14/2012,26.80999947,249.1900024,15.71689129,22.50097084,349.669342,6.762000084
12/17/2012,26.75,253.8600006,15.99559784,22.74435616,359.04422,6.880000114
12/18/2012,27.70999908,260.3999939,16.46021271,23.13042641,359.1886597,6.918000221
12/19/2012,27.40999985,257.9899902,16.22620583,22.92060089,358.7104797,6.921999931
12/20/2012,27.36000061,261.5,16.08500481,23.23113823,359.8312683,6.886000156
12/21/2012,26.26000023,256.9200134,16.01101112,23.0381012,356.4788208,6.800000191
12/24/2012,26.93000031,258.6199951,16.03691101,22.71078491,353.4252625,6.855999947
12/26/2012,26.51000023,248.6300049,15.81585789,22.54292488,353.1114502,6.717999935
12/27/2012,26.04999924,248.3099976,15.87936497,22.62685776,351.8262634,6.737999916
12/28/2012,25.90999985,245.1799927,15.7107296,22.28275299,348.697998,6.644000053
12/31/2012,26.62000084,250.8699951,16.40686989,22.41703796,352.3692322,6.774000168
1/2/2013,28,257.3099976,16.92666054,23.18078041,360.2745972,7.072000027
1/3/2013,27.77000046,258.480011,16.7130146,22.87024307,360.4838257,6.953999996
1/4/2013,28.76000023,259.1499939,16.24747658,22.44221878,367.6071167,6.880000114
1/7/2013,29.42000008,268.4599915,16.15190887,22.4002552,366.0031433,6.868000031
1/8/2013,29.05999947,266.3800049,16.19537926,22.28275299,365.2808228,6.736000061
1/9/2013,30.59000015,266.3500061,15.94226074,22.40864754,367.6818237,6.728000164
1/10/2013,31.29999924,265.3399963,16.13988686,22.20722198,369.3555603,6.705999851
1/11/2013,31.71999931,267.9400024,16.04092026,22.5177536,368.6133423,6.581999779
1/14/2013,30.95000076,272.730011,15.46902275,22.56810951,360.2745972,6.65199995
1/15/2013,30.10000038,271.8999939,14.98097801,22.83667183,361.1114807,6.78000021
1/16/2013,29.85000038,268.9299927,15.6028223,22.69400215,356.2596436,6.820000172
1/17/2013,30.13999939,270.480011,15.49769211,22.87024307,354.3318787,6.875999928
1/18/2013,29.65999985,272.1199951,15.41506577,22.87024307,350.9396057,6.903999805
1/22/2013,30.72999954,270.1900024,15.56212711,22.78631973,350.1226501,7.038000107
1/23/2013,30.81999969,268.1099854,15.84699535,23.17238617,369.3655396,7.199999809
1/24/2013,31.07999992,273.4599915,13.88897514,23.18916702,375.6968079,7.397999763
1/25/2013,31.54000092,283.9899902,13.56155872,23.39899254,375.4277954,7.395999908
1/28/2013,32.47000122,276.0400085,13.86831665,23.42416954,373.9632874,7.605999947
1/29/2013,30.79000092,260.3500061,14.12852097,23.50809479,375.4328003,7.590000153
1/30/2013,31.23999977,272.7600098,14.08412933,23.37381172,375.5075073,7.504000187
1/31/2013,30.97999954,265.5,14.04281616,23.0381012,376.434021,7.501999855
2/1/2013,29.72999954,265,13.98516369,23.44096375,386.3518677,7.659999847
2/4/2013,28.11000061,259.980011,13.63678074,23.02970695,378.092804,7.547999859
2/5/2013,28.63999939,266.8900146,14.1152668,23.0800705,381.4402771,7.625999928
2/6/2013,29.04999924,262.2200012,14.10016251,22.94578362,383.6470032,7.834000111
2/7/2013,28.64999962,260.230011,14.51941395,22.89542198,385.5299377,7.895999908
2/8/2013,28.54999924,261.9500122,14.72903633,23.12203217,391.2186279,7.84800005
2/11/2013,28.26000023,257.2099915,14.88253593,23.38220978,389.749115,7.684000015
2/12/2013,27.37000084,258.7000122,14.50948334,23.39899254,388.892334,7.578000069
2/13/2013,27.90999985,269.4700012,14.48188782,23.52488136,389.9682922,7.690000057
2/14/2013,28.5,269.2399902,14.46886063,23.53327751,392.4390564,7.653999805
2/15/2013,28.31999969,265.0899963,14.26947212,23.50809479,394.9645691,7.407999992
2/19/2013,28.93000031,269.75,14.26420116,23.73657799,401.9185181,7.855999947
2/20/2013,28.45999908,266.4100037,13.91875172,23.58425522,394.7503662,7.708000183
2/21/2013,27.28000069,265.9400024,13.83223248,23.26269341,396.2796326,7.032000065
2/22/2013,27.12999916,265.4200134,13.97952938,23.49117088,398.3618469,7.222000122
2/25/2013,27.27000046,259.8699951,13.73113823,23.16114426,393.9085388,6.875999928
2/26/2013,27.38999939,259.3599854,13.92247391,23.16114426,393.5897217,6.886000156
2/27/2013,26.87000084,263.25,13.78603077,23.53347969,398.396698,7.019999981
2/28/2013,27.25,264.269989,13.68772793,23.52502441,399.1040649,6.96600008
3/1/2013,27.78000069,265.7399902,13.34878826,23.65195274,401.5897522,6.929999828
3/4/2013,27.71999931,273.1099854,13.02566624,23.82120132,409.216156,7.116000175
3/5/2013,27.52000046,275.5899963,13.36956501,23.99044609,417.7342224,7.329999924
3/6/2013,27.45000076,273.7900085,13.19963264,23.77042389,414.1376953,7.538000107
3/7/2013,28.57999992,273.8800049,13.35220146,23.81273651,414.7454224,7.645999908
3/8/2013,27.95999908,274.1900024,13.38755417,23.69426727,414.2074585,7.693999767
3/11/2013,28.13999939,271.2399902,13.57826138,23.58425522,415.8512878,7.820000172
3/12/2013,27.82999992,274.1300049,13.28553009,23.61810875,412.2597351,7.823999882
3/13/2013,27.07999992,275.1000061,13.28304863,23.62656784,411.1140442,7.796000004
3/14/2013,27.04000092,265.7399902,13.4117403,23.81273651,409.236084,7.369999886
3/15/2013,26.64999962,261.8200073,13.75781059,23.7281189,405.6296082,7.058000088
3/18/2013,26.48999977,257.8900146,14.13179016,23.7788868,402.3867493,7.03000021
3/19/2013,26.54999924,256.4100037,14.0936451,23.84658241,404.1451721,7.015999794
3/20/2013,25.86000061,257.2799988,14.01891232,23.96505737,405.8338318,7.190000057
3/21/2013,25.73999977,253.3899994,14.03906727,23.7873497,404.1152649,7.202000141
3/22/2013,25.72999954,257.75,14.32374096,23.90582085,403.6420593,7.323999882
3/25/2013,25.12999916,256.019989,14.37552357,23.82966042,403.3082886,7.506000042
3/26/2013,25.20999908,260.3099976,14.29986095,23.82966042,404.6931152,7.572000027
3/27/2013,26.09000015,265.2999878,14.01891232,24.0073719,399.8313293,7.631999969
3/28/2013,25.57999992,266.4899902,13.72679901,24.21046257,395.6121521,7.578000069
4/1/2013,25.53000069,261.6099854,13.30041695,24.21046257,399.0990906,8.786000252
4/2/2013,25.42000008,263.3200073,13.32770252,24.37124252,405.0019531,8.868000031
4/3/2013,26.25,259.0299988,13.39592457,24.16814804,401.5947266,8.220000267
4/4/2013,27.06999969,259.0799866,13.26351261,24.20199776,396.0505066,8.402000427
4/5/2013,27.38999939,255.4799957,13.12335014,24.286623,390.0629578,8.274000168
4/8/2013,26.85000038,258.9500122,13.21668911,24.19354057,385.9782715,8.366000175
4/9/2013,26.59000015,261.1400146,13.24056435,25.05668831,387.3730164,8.100000381
4/10/2013,27.56999969,264.769989,13.51066303,25.62366295,393.614624,8.371999741
4/11/2013,28.02000046,269.8500061,13.46848679,24.48971748,393.7192383,8.718000412
4/12/2013,27.39999962,272.8699951,13.32801437,24.36278152,393.5498657,8.75
4/15/2013,26.52000046,267.7200012,13.01946545,24.2781601,389.5050354,8.659999847
4/16/2013,26.92000008,272.3399963,13.21761799,24.51510048,395.2036743,9.118000031
4/17/2013,26.62999916,267.3999939,12.49075127,24.39663315,389.8188782,9.090000153
4/18/2013,25.69000053,259.4200134,12.1573925,24.36278152,381.5249634,9.394000053
4/19/2013,25.72999954,260.3200073,12.11026001,25.19208527,398.4415283,9.565999985
4/22/2013,25.96999931,263.5499878,12.36267948,26.08908081,398.5610962,10.03800011
4/23/2013,25.97999954,268.8999939,12.5940094,25.89445686,402.4415588,10.20199966
4/24/2013,26.11000061,268.7799988,12.57323551,26.87606621,405.2061768,10.08600044
4/25/2013,26.13999939,274.7000122,12.66378403,27.02838516,403.0393066,10.39999962
4/26/2013,26.85000038,254.8099976,12.9372921,26.90145874,399.2136536,10.23999977
4/29/2013,26.97999954,249.7400055,13.33793545,27.59536171,408.0007019,10.98799992
4/30/2013,27.77000046,253.8099976,13.73052025,28.01000595,410.7454224,10.79800034
5/1/2013,27.43000031,248.2299957,13.62229538,27.68844223,408.6831665,10.65600014
5/2/2013,28.96999931,252.5500031,13.81548691,28.0607872,413.256012,10.82199955
5/3/2013,28.30999947,258.0499878,13.95379353,28.34004402,421.2809448,10.90999985
5/6/2013,27.56999969,255.7200012,14.28652859,28.5600605,429.1663818,11.89999962
5/7/2013,26.88999939,257.730011,14.22295666,28.18771744,427.0144348,11.10200024
5/8/2013,27.12000084,258.6799927,14.38358688,27.91692734,435.1838379,11.15799999
5/9/2013,27.04000092,260.1600037,14.25810242,27.63766861,434.1128235,13.88000011
5/10/2013,26.68000031,263.6300049,14.13948917,27.66305923,438.4714966,15.35200024
5/13/2013,26.81999969,264.5100098,14.19474125,27.95077705,437.1265564,17.55999947
5/14/2013,27.06999969,268.3299866,13.85511875,28.57284546,441.8936768,16.64800072
5/15/2013,26.60000038,266.5599976,13.38657951,28.84553528,456.2349243,16.96800041
5/16/2013,26.12999916,264.1199951,13.56544209,29.04153633,450.2473755,18.45000076
5/17/2013,26.25,269.8999939,13.52424049,29.71474648,452.8924561,18.29999924
5/20/2013,25.76000023,267.6300049,13.826087,29.89369774,452.5686646,17.98800087
5/21/2013,25.65999985,268.8599854,13.72401428,29.69769287,451.7915649,17.51799965
5/22/2013,25.15999985,262.9599915,13.77676964,29.49318695,443.0493469,17.44799995
5/23/2013,25.05999947,261.7999878,13.80142879,29.10118484,439.7467346,18.54599953
5/24/2013,24.30999947,261.7399902,13.89538383,29.20344162,435.0293884,19.41600037
5/28/2013,24.10000038,267.2900085,13.77957821,29.84256554,438.989563,22.06599998
5/29/2013,23.31999969,265.5299988,13.88914299,29.72325897,432.5337524,20.9260006
5/30/2013,24.54999924,266.8299866,14.09609985,29.85107803,433.7541809,20.98999977
5/31/2013,24.35000038,269.2000122,14.03835106,29.74030304,433.9833374,19.55200005
6/3/2013,23.85000038,266.8800049,14.06925201,30.32829666,432.1950378,18.51799965
6/4/2013,23.52000046,265.7000122,14.02523899,29.81699944,427.9459534,18.96800041
6/5/2013,22.89999962,267.1700134,13.89413738,29.63804626,428.2448425,19.0739994
6/6/2013,22.96999931,267.8299866,13.68655682,29.79143715,430.7055969,19.46999931
6/7/2013,23.29000092,276.8699951,13.79112434,30.39645576,438.2224426,20.40800095
6/10/2013,24.32999992,281.0700073,13.69998074,30.22603416,443.4478455,20.01000023
6/11/2013,24.03000069,274.7799988,13.65970993,29.68917847,438.2622986,18.8939991
6/12/2013,23.77000046,271.6700134,13.49083996,29.82551765,434.361908,19.54599953
6/13/2013,23.72999954,275.7900085,13.60851955,29.58691216,436.8625183,19.63599968
6/14/2013,23.62999916,273.9899902,13.42403698,29.31422806,435.8862,20.05999947
6/17/2013,24.02000046,278.0599976,13.48490715,29.82551765,441.4702759,20.44000053
6/18/2013,24.20999908,281.7600098,13.47772408,29.8084774,448.628418,20.6779995
6/19/2013,24.30999947,278.1600037,13.20397091,29.47613907,448.6583252,20.93600082
6/20/2013,23.89999962,273.4400024,13.01168537,28.53876495,440.7180786,20.12999916
6/21/2013,24.53000069,273.3599854,12.9074297,28.35128212,438.8201904,19.90999985
6/24/2013,23.94000053,270.6099854,12.56530952,28.73476028,433.2709961,20.29800034
6/25/2013,24.25,272.0899963,12.56812,28.69215393,431.4826965,20.47999954
6/26/2013,24.15999985,277.5700073,12.42577934,29.27161789,435.1937866,21.1439991
6/27/2013,24.65999985,277.5499878,12.29186535,29.50169945,436.8973999,21.85000038
6/28/2013,24.87999916,277.6900024,12.37770844,29.43352699,438.5412292,21.47200012
7/1/2013,24.80999947,282.1000061,12.77382755,29.28013802,442.2822266,23.43600082
7/2/2013,24.40999985,283.730011,13.06319046,28.92223167,439.5076294,23.56399918
7/3/2013,24.52000046,284.0299988,13.13529778,28.98188019,441.5599365,23.04800034
7/5/2013,24.37000084,285.8800049,13.02979088,29.15231895,445.0767517,24.01799965
7/8/2013,24.70999908,290.5899963,12.95581341,29.25457191,450.855072,24.3220005
7/9/2013,25.47999954,291.5299988,13.18367958,29.27161789,450.9298096,24.69000053
7/10/2013,25.79999924,292.3299866,13.13311481,29.56987,451.3034058,24.45400047
7/11/2013,25.80999947,299.6600037,13.33788395,30.41350937,458.4017944,25.12199974
7/12/2013,25.90999985,307.5499878,13.31353569,30.39645576,459.7766418,25.97999954
7/15/2013,26.28000069,306.5700073,13.34256649,30.82254028,460.6184998,25.45199966
7/16/2013,26.31999969,306.8699951,13.42871761,30.90775681,458.0879822,21.80999947
7/17/2013,26.64999962,308.6900024,13.43215084,30.45611572,457.559967,24.04999924
7/18/2013,26.18000031,304.1099854,13.47741699,30.20046616,453.6396484,23.80599976
7/19/2013,25.87999916,305.230011,13.26484203,26.75775337,446.625946,23.93600082
7/22/2013,26.04999924,303.480011,13.30729294,27.27756691,453.6495972,24.48600006
7/23/2013,26.12999916,301.0599976,13.07879734,27.1156559,450.2124939,24.54800034
7/24/2013,26.51000023,298.9400024,13.75054836,27.23496246,449.7641602,24.34000015
7/25/2013,34.36000061,303.3999939,13.68780327,26.74923325,442.1925659,24.81399918
7/26/2013,34.00999832,312.0100098,13.76553249,26.94522667,441.0219421,25.87800026
7/29/2013,35.43000031,306.1000061,13.97779369,26.87705421,439.4877014,26.92399979
7/30/2013,37.63000107,302.4100037,14.15041447,27.141222,443.7965393,26.34799957
7/31/2013,36.79999924,301.2200012,14.1257515,27.13270187,442.2174683,26.8560009
8/1/2013,37.49000168,305.5700073,14.25529575,26.98783302,450.4217224,27.11000061
8/2/2013,38.04999924,304.2099915,14.43821526,27.17530632,451.5923157,27.60000038
8/5/2013,39.18999863,300.9899902,14.65390873,27.01340485,450.8102417,28.93600082
8/6/2013,38.54999924,300.75,14.52280712,26.91114235,446.6109924,28.43000031
8/7/2013,38.86999893,296.9100037,14.51438236,27.32017326,443.6620483,26.84600067
8/8/2013,38.54000092,295.7399902,14.48547459,28.02746773,444.6632996,30.69599915
8/9/2013,38.5,297.2600098,14.27934933,27.86556053,443.5424805,30.60000038
8/12/2013,38.22000122,296.6900024,14.68499565,28.01041985,441.1016541,29.47599983
8/13/2013,37.02000046,293.9700012,15.382864,27.65857124,438.9795837,29.08600044
8/14/2013,36.65000153,291.3399963,15.66345119,27.76156044,433.2809448,27.87199974
8/15/2013,36.56000137,286.4700012,15.64491558,27.28098869,428.2249146,27.93400002
8/16/2013,37.08000183,284.8200073,15.78379726,27.28956604,426.8550415,28.39999962
8/19/2013,37.81000137,285.5700073,15.9537878,26.93771935,431.2087097,28.97999954
8/20/2013,38.40999985,287.0899963,15.74421215,27.13510132,431.0941467,29.91600037
8/21/2013,38.31999969,284.5700073,15.78473949,27.12652206,433.0418396,29.5720005
8/22/2013,38.54999924,289.730011,15.80359459,27.79588699,435.2236633,31.42000008
8/23/2013,40.54999924,290.0100098,15.74263668,29.8211441,433.4802246,32.36800003
8/26/2013,41.34000015,286.2099915,15.80390739,29.30625153,431.5773315,32.84400177
8/27/2013,39.63999939,280.9299927,15.3520689,28.5424881,423.4876709,33.40200043
8/28/2013,40.54999924,281.5799866,15.42465305,28.33652496,422.6906433,33.29000092
8/29/2013,41.27999878,283.980011,15.44979,28.79135132,426.1177979,33.2120018
8/30/2013,41.29000092,280.980011,15.30902576,28.66262817,421.8687439,33.79999924
9/3/2013,41.86999893,288.7999878,15.35175514,27.35821915,428.5835571,33.7879982
9/4/2013,41.77999878,293.6400146,15.66942024,26.77466965,434.187561,34.12400055
9/5/2013,42.65999985,294.1000061,15.56196022,26.80041313,438.1377563,33.98600006
9/6/2013,43.95000076,295.8599854,15.65465641,26.73176193,438.1477051,33.39400101
9/9/2013,44.04000092,299.7099915,15.90445042,27.16942215,442.3669128,32.13999939
9/10/2013,43.59999847,300.3599854,15.5421629,27.79588699,442.6757507,33.27399826
9/11/2013,45.04000092,299.6400146,14.69599628,28.09624481,446.4216919,32.70399857
9/12/2013,44.75,298.8599854,14.85247326,28.05333328,444.8625488,32.98600006
9/13/2013,44.31000137,297.9200134,14.60770035,28.34510994,442.875,33.10800171
9/16/2013,42.50999832,296.0599976,14.1432972,28.1477375,442.2224426,33.31600189
9/17/2013,45.06999969,304.1700134,14.30668926,28.2592926,441.4005127,33.24599838
9/18/2013,45.22999954,312.0299988,14.60079288,28.59397316,449.9733887,33.24399948
9/19/2013,45.97999954,312.0599976,14.84022141,28.86858559,447.5176086,35.58399963
9/20/2013,47.49000168,316.3399963,14.68656921,28.1391468,449.8687744,36.6780014
9/23/2013,47.18999863,311.4899902,15.41648865,28.09624481,441.5947876,36.22200012
9/24/2013,48.45000076,314.1300049,15.36809635,27.84737396,441.7641602,36.4659996
9/25/2013,49.45999908,312.6499939,15.13023472,27.89885902,436.9771118,37.04800034
9/26/2013,50.38999939,318.1199951,15.27760029,28.12198448,437.445343,37.72800064
9/27/2013,51.24000168,316.0100098,15.16856861,28.55105972,436.5586853,38.18000031
9/30/2013,50.22999954,312.6400146,14.98004436,28.55964661,436.3195801,38.67399979
10/1/2013,50.41999817,320.9500122,15.3322773,28.81710243,441.8438721,38.59999847
10/2/2013,50.27999878,320.5100098,15.38254547,29.10887527,442.3370056,36.18999863
10/3/2013,49.18000031,314.7600098,15.18931007,29.05738449,436.4092407,34.66199875
10/4/2013,51.04000092,319.0400085,15.17736912,29.074543,434.5462036,36.19599915
10/7/2013,50.52000046,310.0299988,15.32567787,28.57681274,431.2535706,36.61399841
10/8/2013,47.13999939,303.230011,15.1116991,28.32794762,425.2410889,34.94599915
10/9/2013,46.77000046,298.230011,15.28922844,28.37943459,426.3320007,33.75600052
10/10/2013,49.04999924,305.1700134,15.38506126,28.97156334,432.4989014,34.58599854
10/11/2013,49.11000061,310.8900146,15.48466301,29.28909111,434.3668823,35.74000168
10/14/2013,49.50999832,310.7000122,15.58615589,29.56369781,436.4191895,35.94400024
10/15/2013,49.5,306.3999939,15.66910839,29.59803009,439.3581848,36.7879982
10/16/2013,51.13999939,310.4899902,15.74546051,29.72674561,447.3382568,36.7120018
10/17/2013,52.20999908,310.769989,15.85197926,29.96703339,442.7355042,36.56000137
10/18/2013,54.22000122,328.9299927,15.98992157,30.00136948,503.8165588,36.68000031
10/21/2013,53.84999847,326.4400024,16.38174438,30.02709961,499.7767029,34.52000046
10/22/2013,52.68000031,332.5400085,16.33492279,29.67525482,501.619812,34.30799866
10/23/2013,51.90000153,326.7600098,16.49485588,28.97156334,513.7792358,32.90000153
10/24/2013,52.45000076,332.2099915,16.71323395,28.93723679,510.8601685,34.63000107
10/25/2013,51.95000076,363.3900146,16.52627945,30.66214752,505.7044983,33.93199921
10/28/2013,50.22999954,358.1600037,16.64944458,30.52483749,505.6048584,32.5719986
10/29/2013,49.40000153,362.7000122,16.23468781,30.4819355,516.1851807,32.89400101
10/30/2013,49.00999832,361.0799866,16.49297333,30.49910545,513.2860718,31.84399986
10/31/2013,50.20999908,364.0299988,16.42385101,30.38753128,513.3657837,31.98800087
11/1/2013,49.75,359,16.33994484,30.49051476,511.6023865,32.43399811
11/4/2013,48.22000122,358.7399902,16.55110359,30.84236145,511.1391296,35.04000092
11/5/2013,50.11000061,358.8900146,16.51025581,31.44306946,508.8526917,35.36199951
11/6/2013,49.11999893,356.1799927,16.4634819,32.76464844,509.4653931,30.23200035
11/7/2013,47.56000137,343.5599976,16.197052,32.18109131,502.0930176,27.95400047
11/8/2013,47.52999878,350.3099976,16.45209885,32.42138672,506.1179504,27.59000015
11/11/2013,46.20000076,354.3800049,16.40438271,32.25832748,503.4081116,28.94000053
11/12/2013,46.61000061,349.5299988,16.43471336,32.06095123,504.000885,27.55999947
11/13/2013,48.70999908,356.2200012,16.45430946,32.74747086,514.307251,27.73999977
11/14/2013,48.99000168,367.3999939,16.6923008,32.62733078,515.6820679,27.52000046
11/15/2013,49.00999832,369.1700134,16.59211159,32.47286987,514.8502197,27.09000015
11/18/2013,45.83000183,366.1799927,16.39110184,31.92365456,513.848938,24.31599998
11/19/2013,46.36000061,364.9400024,16.42018318,31.76800537,510.6858215,25.21800041
11/20/2013,46.43000031,362.5700073,16.27637672,32.06199646,509.2462158,24.22200012
11/21/2013,46.70000076,368.9200134,16.47042847,32.3386879,515.104248,24.42000008
11/22/2013,46.22999954,372.3099976,16.42808342,32.48568726,514.0183105,24.27599907
11/25/2013,44.81999969,376.6400146,16.55259895,32.54620361,521.012146,24.16799927
11/26/2013,45.88999939,381.3699951,16.85790253,32.29546356,527.2288208,24.10000038
11/27/2013,46.49000168,386.7099915,17.25486183,32.51161957,529.5700684,25.38800049
11/29/2013,47.00999832,393.6199951,17.57438278,32.96989822,527.8165894,25.45599937
12/2/2013,47.06000137,392.2999878,17.42141533,33.24658585,525.2711792,24.83399963
12/3/2013,46.72999954,384.6600037,17.89832878,33.12554169,524.6634521,28.94000053
12/4/2013,48.61999893,385.9599915,17.85660934,33.67028046,527.1142578,27.79000092
12/5/2013,48.34000015,384.4899902,17.94826317,32.85749054,526.6958008,28.09600067
12/6/2013,47.93999863,386.9500122,17.69921684,33.16877747,532.937439,27.47200012
12/9/2013,48.84000015,384.8900146,17.90180016,33.47140884,537.0570068,28.31999969
12/10/2013,50.25,387.7799988,17.87399483,32.95261002,540.3048096,28.43799973
12/11/2013,49.38000107,382.1900024,17.74157333,32.52027893,536.6335449,27.93000031
12/12/2013,51.83000183,381.25,17.71565437,32.18305206,532.9822388,29.49399948
12/13/2013,53.31999969,384.2399902,17.52254677,31.72477341,528.4143677,29.53000069
12/16/2013,53.81000137,388.9700012,17.61957741,31.89770699,534.4866333,29.58799934
12/17/2013,54.86000061,387.6499939,17.54025269,31.57777405,532.9324341,30.49200058
12/18/2013,55.56999969,395.9599915,17.40687752,31.62965965,540.3496094,29.59600067
12/19/2013,55.04999924,395.1900024,17.20745659,31.34431458,541.0819092,28.1439991
12/20/2013,55.11999893,402.2000122,17.35157394,31.81989288,548.2550049,28.64800072
12/23/2013,57.77000046,402.9200134,18.01747894,31.6642437,555.4679565,28.70999908
12/24/2013,57.95999908,399.2000122,17.94099617,32.06199646,553.8440552,30.28199959
12/26/2013,57.72999954,404.3900146,17.82184792,32.37327194,556.6435547,31.10000038
12/27/2013,55.43999863,398.0799866,17.70142937,32.24358368,557.1118164,30.22400093
12/30/2013,53.70999908,393.3699951,17.52538872,32.24358368,552.6585083,30.48800087
12/31/2013,54.65000153,398.7900085,17.73082924,32.34732437,558.2625122,30.08600044
1/2/2014,54.70999908,397.9700012,17.48146057,32.13116837,554.4816895,30.02000046
1/3/2014,54.56000137,396.4400024,17.09746552,31.9149971,550.4368286,29.91200066
1/6/2014,57.20000076,393.6300049,17.19070053,31.24055672,556.5738525,29.39999962
1/7/2014,57.91999817,398.0299988,17.06775856,31.4826622,567.3035889,29.87199974
1/8/2014,58.22999954,401.9200134,17.17585182,30.92062378,568.4841919,30.25600052
1/9/2014,57.22000122,401.0100098,16.95651436,30.72175598,563.0097046,29.50600052
1/10/2014,57.93999863,397.6600037,16.84336853,31.16273689,562.9797974,29.1439991
1/13/2014,55.90999985,390.980011,16.93154144,30.24618149,559.3932495,27.86800003
1/14/2014,57.74000168,397.5400085,17.26844978,30.93792534,572.5539551,32.25400162
1/15/2014,57.59999847,395.8699951,17.61515045,31.78529358,572.1654053,32.82600021
1/16/2014,57.18999863,395.7999878,17.51686287,31.89770699,575.9511719,34.19400024
1/17/2014,56.29999924,399.6099854,17.08767319,31.45671844,573.1168213,34.0019989
1/21/2014,58.50999832,407.0499878,17.35315132,31.27514076,579.6772461,35.33599854
1/22/2014,57.50999832,404.5400085,17.43026733,31.06762123,580.3347778,35.7120018
1/23/2014,56.63000107,399.8699951,17.57786179,31.18002701,577.8839722,36.29999924
1/24/2014,54.45000076,387.6000061,17.25833893,31.82853317,559.8166504,34.91999817
1/27/2014,53.54999924,386.2799988,17.39834404,31.15408516,548.5588379,33.92399979
1/28/2014,55.13999939,394.4299927,16.00774193,31.36161613,559.4082031,35.67599869
1/29/2014,53.52999878,384.2000122,15.8260107,31.69883347,551.3932495,35.04600143
1/30/2014,61.08000183,403.0100098,15.79535484,31.87176704,565.5750732,36.56800079
1/31/2014,62.56999969,358.6900024,15.82127285,32.71913528,588.2799683,36.2820015
2/3/2014,61.47999954,346.1499939,15.850667,31.54319763,564.5987549,35.42200089
2/4/2014,62.75,347.9500122,16.08011627,31.43078995,566.954895,35.74599838
2/5/2014,62.18999863,346.4500122,16.20021629,30.97250938,569.4655151,34.88399887
2/6/2014,62.15999985,354.5899963,16.29463959,31.28377724,577.814209,35.67599869
2/7/2014,64.31999969,361.0799866,16.52260399,31.61236763,586.5215454,37.30599976
2/10/2014,63.54999924,360.8699951,16.81860733,31.81989288,584.2749634,39.31200027
2/11/2014,64.84999847,361.7900085,17.04020691,32.13981247,592.8677979,39.32400131
2/12/2014,64.44999695,349.25,17.03893852,32.39921188,591.1292725,39.06399918
2/13/2014,67.33000183,357.2000122,17.30949783,32.52027893,597.7096558,39.92599869
2/14/2014,67.08999634,357.3500061,17.29550934,32.52891159,599.1542358,39.64599991
2/18/2014,67.30000305,353.6499939,17.35910225,32.59860229,603.1791382,40.74000168
2/19/2014,68.05999756,347.3800049,17.08503532,32.67700958,598.9251099,38.72800064
2/20/2014,69.62999725,349.7999878,16.8872776,32.88610077,599.8067627,41.99399948
2/21/2014,68.58999634,346.7600098,16.69969368,33.08644485,599.6473999,41.91999817
2/24/2014,70.77999878,351.7799988,16.77282143,32.83381653,603.9910889,43.52999878
2/25/2014,69.84999847,358.3200073,16.59827232,32.70314407,607.7221069,49.59999847
2/26/2014,69.26000214,359.7999878,16.44852257,32.64216614,607.8067627,50.59999847
2/27/2014,68.94000244,360.1300049,16.77663994,32.98191452,607.3286133,50.50799942
2/28/2014,68.45999908,362.1000061,16.73117065,33.37393951,605.5552368,48.9620018
3/3/2014,67.41000366,359.7799988,16.77949715,32.91221619,599.0994263,50.11199951
3/4/2014,68.80000305,363.8999939,16.89014244,33.46106339,605.1865845,50.9679985
3/5/2014,71.56999969,372.3699951,16.92574692,33.19970322,606.8553467,50.5320015
3/6/2014,70.83999634,372.1600037,16.87456322,33.23456192,607.527832,50.58800125
3/7/2014,69.80000305,372.0599976,16.86470222,33.01676941,605.1268311,49.24200058
3/10/2014,72.02999878,370.5299988,16.87996674,32.94707108,603.5228271,47.76800156
3/11/2014,70.09999847,368.8200073,17.04433823,33.12129974,597.7544556,46.88199997
3/12/2014,70.87999725,370.6400146,17.06086922,33.33908844,601.395813,48.29800034
3/13/2014,68.83000183,371.5100098,16.87138557,33.00804138,592.3098755,47.55799866
3/14/2014,67.72000122,373.7399902,16.68189049,32.84253311,584.2102661,46.19400024
3/17/2014,68.73999786,375.0400085,16.7470665,33.14741898,593.8242188,46.79600143
3/18/2014,69.19000244,378.769989,16.89523125,34.45417404,603.3684082,48.00799942
3/19/2014,68.23999786,373.230011,16.8907814,34.21024323,597.3858643,47.16799927
